p = 16; sample_size = 100
true distinct count; compressed bytes hll6 bzip2; compressed bytes hll6 lzma; compressed bytes hll6 deflate; compressed bytes hll6 zstd; compressed bytes hll8 bzip2; compressed bytes hll8 lzma; compressed bytes hll8 deflate; compressed bytes hll8 zstd; compressed bytes ull bzip2; compressed bytes ull lzma; compressed bytes ull deflate; compressed bytes ull zstd
1.200342246591E12; 27082.83; 28848.78; 31792.24; 32932.5; 26593.82; 24566.85; 28178.84; 27844.29; 37121.79; 34068.99; 38043.22; 34650.68
1.26035935892E12; 27076.5; 28783.49; 31799.72; 32934.43; 26595.48; 24560.7; 28176.09; 27844.11; 37124.95; 34070.0; 38045.37; 34667.3
1.323377326866E12; 27076.51; 28703.62; 31816.51; 32950.51; 26596.27; 24560.63; 28181.7; 27847.19; 37121.29; 34069.07; 38045.24; 34650.57
1.389546193209E12; 27062.99; 28633.52; 31826.41; 32974.67; 26594.97; 24556.89; 28185.01; 27849.0; 37121.26; 34071.38; 38046.83; 34655.25
1.459023502869E12; 27057.77; 28575.34; 31840.65; 32983.07; 26591.56; 24553.55; 28181.55; 27853.85; 37123.72; 34070.49; 38045.82; 34638.68
1.531974678012E12; 27037.84; 28497.06; 31847.16; 32985.68; 26590.29; 24548.68; 28180.34; 27858.72; 37123.24; 34069.3; 38049.77; 34640.45
1.608573411912E12; 27024.94; 28419.7; 31858.58; 33011.39; 26590.32; 24543.75; 28182.7; 27861.91; 37122.16; 34066.96; 38051.72; 34648.17
1.689002082507E12; 27010.55; 28360.45; 31868.0; 32999.1; 26593.21; 24539.71; 28183.69; 27864.69; 37120.97; 34062.61; 38056.7; 34670.41
1.773452186632E12; 27007.49; 28291.93; 31874.34; 33025.12; 26596.86; 24550.53; 28185.96; 27858.07; 37117.51; 34057.59; 38055.8; 34679.02
1.862124795963E12; 26994.94; 28242.02; 31885.98; 33044.56; 26600.06; 24525.95; 28189.57; 27854.45; 37115.62; 34055.47; 38049.43; 34668.08
1.955231035761E12; 26977.28; 28185.16; 31888.73; 33086.82; 26597.57; 24518.14; 28179.87; 27845.74; 37114.73; 34050.58; 38049.31; 34651.93
2.052992587549E12; 26958.09; 28131.0; 31896.37; 33097.79; 26597.83; 24515.34; 28181.77; 27844.79; 37114.55; 34044.33; 38045.54; 34650.0
2.155642216926E12; 26947.09; 28087.12; 31907.39; 33111.19; 26591.46; 24511.09; 28178.46; 27841.71; 37118.94; 34037.56; 38038.64; 34647.25
2.263424327772E12; 26938.97; 28050.57; 31914.9; 33157.24; 26596.51; 24510.72; 28173.3; 27845.94; 37117.97; 34033.64; 38041.95; 34659.05
2.37659554416E12; 26927.55; 28019.64; 31925.57; 33171.98; 26592.04; 24509.65; 28172.51; 27843.5; 37119.65; 34030.43; 38041.8; 34662.26
2.495425321368E12; 26913.14; 27993.05; 31943.4; 33212.65; 26588.37; 24516.73; 28175.94; 27845.28; 37120.36; 34026.36; 38041.79; 34676.55
2.620196587436E12; 26895.19; 27971.87; 31959.01; 33272.38; 26583.89; 24523.48; 28175.46; 27846.59; 37125.6; 34028.04; 38046.95; 34680.07
2.751206416807E12; 26888.08; 27955.53; 31978.28; 33305.24; 26583.64; 24533.42; 28180.77; 27848.75; 37131.96; 34028.31; 38052.47; 34660.31
2.888766737647E12; 26875.44; 27945.76; 31996.98; 33360.98; 26594.2; 24549.14; 28182.93; 27855.54; 37130.24; 34026.5; 38052.36; 34643.16
3.033205074529E12; 26863.03; 27941.19; 32017.35; 33439.11; 26593.65; 24559.75; 28185.47; 27857.92; 37130.51; 34027.08; 38051.64; 34639.86
3.184865328255E12; 26846.28; 27941.26; 32039.52; 33480.99; 26595.57; 24575.99; 28186.02; 27866.56; 37129.39; 34027.71; 38057.59; 34645.59
3.344108594667E12; 26840.95; 27948.18; 32067.6; 33530.23; 26602.0; 24587.32; 28191.54; 27876.7; 37130.0; 34029.32; 38067.11; 34674.06
3.5113140244E12; 26834.95; 27960.14; 32093.27; 33608.81; 26606.6; 24600.67; 28198.27; 27869.1; 37137.32; 34030.09; 38077.16; 34708.99
3.686879725619E12; 26818.71; 27974.33; 32117.34; 33682.53; 26604.12; 24613.47; 28196.92; 27864.84; 37135.01; 34026.96; 38074.13; 34687.95
3.871223711899E12; 26808.14; 27991.6; 32142.24; 33722.73; 26605.36; 24622.06; 28194.36; 27857.39; 37135.98; 34021.48; 38072.64; 34644.08
4.064784897493E12; 26790.7; 28003.4; 32168.54; 33800.09; 26610.95; 24631.13; 28189.76; 27855.54; 37132.45; 34017.99; 38067.86; 34653.4
4.268024142367E12; 26776.15; 28021.55; 32194.84; 33839.59; 26608.47; 24642.77; 28189.07; 27853.94; 37135.09; 34012.14; 38063.86; 34670.33
4.481425349485E12; 26767.38; 28044.73; 32220.57; 33893.21; 26609.19; 24643.09; 28187.17; 27853.46; 37135.84; 34005.67; 38063.57; 34676.11
4.705496616959E12; 26753.88; 28066.03; 32247.25; 33954.55; 26610.79; 24650.05; 28186.21; 27861.76; 37133.08; 34006.57; 38065.07; 34658.68
4.940771447806E12; 26746.25; 28087.02; 32277.1; 33951.09; 26611.86; 24656.85; 28185.81; 27858.62; 37134.94; 34004.2; 38062.95; 34685.21
5.187810020196E12; 26741.29; 28110.47; 32304.86; 33980.82; 26611.15; 24662.55; 28189.08; 27854.98; 37137.16; 34000.05; 38060.81; 34705.85
5.447200521205E12; 26740.88; 28130.63; 32324.55; 34029.69; 26608.49; 24668.49; 28192.34; 27856.35; 37133.12; 33997.66; 38059.99; 34675.55
5.719560547265E12; 26732.12; 28152.31; 32352.95; 34045.72; 26601.36; 24664.24; 28185.94; 27855.99; 37136.49; 33993.66; 38061.43; 34654.27
6.005538574628E12; 26738.89; 28177.07; 32382.14; 34117.05; 26602.73; 24671.37; 28186.35; 27859.99; 37139.09; 33990.89; 38061.53; 34649.37
6.305815503359E12; 26745.74; 28204.51; 32407.13; 34132.59; 26594.44; 24671.48; 28190.23; 27868.15; 37141.46; 33987.87; 38068.64; 34668.84
6.621106278526E12; 26755.26; 28223.76; 32427.39; 34169.8; 26595.69; 24672.38; 28188.29; 27870.38; 37140.05; 33981.62; 38077.37; 34683.92
6.952161592452E12; 26767.11; 28253.49; 32444.96; 34209.49; 26598.41; 24691.29; 28188.25; 27870.91; 37140.82; 33973.38; 38079.36; 34700.37
7.299769672074E12; 26785.6; 28281.42; 32472.02; 34289.99; 26610.81; 24677.09; 28188.51; 27865.03; 37137.66; 33961.63; 38074.29; 34696.85
7.664758155677E12; 26806.02; 28308.28; 32494.56; 34320.87; 26609.66; 24678.42; 28190.99; 27859.76; 37137.32; 33951.08; 38071.71; 34684.26
8.04799606346E12; 26821.13; 28340.94; 32520.58; 34348.33; 26606.97; 24684.81; 28189.38; 27856.33; 37136.36; 33942.04; 38072.44; 34653.46
8.450395866632E12; 26848.42; 28373.81; 32535.83; 34366.06; 26615.68; 24682.9; 28188.8; 27854.36; 37132.9; 33931.95; 38064.42; 34671.33
8.872915659963E12; 26863.86; 28406.88; 32550.01; 34399.96; 26611.5; 24702.92; 28187.3; 27856.17; 37131.45; 33926.5; 38064.23; 34667.18
9.316561442961E12; 26882.17; 28438.93; 32564.79; 34441.75; 26601.62; 24694.08; 28183.98; 27855.77; 37133.76; 33919.96; 38063.75; 34674.83
9.782389515109E12; 26892.63; 28467.97; 32577.8; 34440.99; 26604.59; 24705.53; 28179.34; 27854.18; 37135.37; 33916.72; 38058.02; 34677.62
1.0271508990864E13; 26906.66; 28504.25; 32593.09; 34431.79; 26599.26; 24730.03; 28179.27; 27848.66; 37130.42; 33918.98; 38055.11; 34705.85
1.0785084440407E13; 26922.75; 28542.04; 32609.03; 34427.69; 26593.1; 24725.11; 28182.87; 27851.92; 37130.98; 33924.83; 38057.23; 34673.33
1.1324338662427E13; 26936.42; 28579.79; 32628.46; 34409.59; 26592.57; 24701.09; 28183.39; 27853.77; 37134.62; 33933.03; 38055.39; 34651.15
1.1890555595548E13; 26944.92; 28622.31; 32641.23; 34458.53; 26596.08; 24768.62; 28188.77; 27862.25; 37139.16; 33943.41; 38057.83; 34659.43
1.2485083375325E13; 26958.59; 28665.13; 32651.55; 34441.19; 26594.68; 24757.92; 28184.22; 27864.19; 37134.2; 33953.27; 38058.58; 34662.82
1.3109337544091E13; 26966.32; 28717.12; 32659.56; 34454.43; 26590.82; 24797.95; 28184.09; 27869.56; 37130.2; 33960.99; 38057.92; 34666.41
1.3764804421295E13; 26984.27; 28775.87; 32673.92; 34494.01; 26593.4; 24771.38; 28186.29; 27864.86; 37127.87; 33968.57; 38059.75; 34683.19
1.4453044642359E13; 26991.04; 28822.43; 32681.22; 34487.3; 26599.38; 24792.82; 28183.91; 27861.07; 37122.37; 33977.28; 38057.79; 34691.52
1.5175696874476E13; 26994.16; 28907.66; 32689.64; 34472.14; 26599.97; 24845.3; 28187.76; 27854.22; 37120.52; 33984.19; 38057.72; 34662.2
1.5934481718199E13; 26994.7; 28971.64; 32694.63; 34476.21; 26602.5; 24886.5; 28188.73; 27848.82; 37121.05; 33989.99; 38058.62; 34656.2
1.6731205804108E13; 26992.1; 29036.85; 32705.19; 34469.2; 26605.11; 24867.57; 28187.55; 27847.34; 37122.77; 33995.19; 38059.38; 34661.01
1.7567766094313E13; 26996.03; 29130.98; 32703.83; 34454.4; 26599.58; 24982.71; 28182.96; 27847.2; 37126.63; 33996.82; 38056.7; 34676.18
1.8446154399028E13; 26994.14; 29170.85; 32712.98; 34448.03; 26599.96; 24880.69; 28181.11; 27851.36; 37124.6; 33999.81; 38054.46; 34671.21
1.9368462118979E13; 26999.65; 29311.13; 32718.88; 34425.57; 26601.24; 25010.97; 28177.54; 27850.86; 37128.6; 34001.93; 38052.99; 34681.79
2.0336885224927E13; 26995.37; 29404.71; 32721.35; 34460.96; 26596.37; 25219.75; 28178.99; 27844.87; 37129.69; 34008.33; 38052.62; 34683.13
2.1353729486173E13; 27001.12; 29492.78; 32722.84; 34482.33; 26597.31; 25177.04; 28184.19; 27849.14; 37137.62; 34017.78; 38059.93; 34683.42
2.2421415960481E13; 27000.16; 29617.28; 32729.05; 34476.74; 26601.12; 25315.94; 28191.57; 27852.74; 37139.3; 34023.21; 38062.49; 34672.87
2.3542486758505E13; 26996.63; 29660.4; 32733.68; 34481.45; 26596.34; 25335.23; 28189.18; 27855.34; 37133.95; 34024.07; 38058.88; 34650.89
2.471961109643E13; 26997.23; 29760.32; 32734.77; 34497.3; 26594.62; 25313.3; 28186.63; 27859.8; 37129.37; 34027.15; 38058.08; 34644.87
2.5955591651251E13; 26994.53; 29918.06; 32732.05; 34496.62; 26592.89; 25384.63; 28183.25; 27862.24; 37130.07; 34031.96; 38063.78; 34656.21
2.7253371233813E13; 26994.74; 30002.41; 32734.24; 34510.89; 26597.84; 25589.7; 28181.45; 27865.82; 37134.31; 34032.76; 38067.42; 34668.87
2.8616039795503E13; 26995.54; 30108.65; 32741.98; 34527.23; 26602.58; 25555.0; 28180.45; 27862.71; 37134.91; 34036.01; 38071.66; 34674.41
3.0046841785278E13; 26998.77; 30233.42; 32740.19; 34531.71; 26600.33; 25778.13; 28182.3; 27854.83; 37132.29; 34033.49; 38062.65; 34678.74
3.1549183874541E13; 26994.51; 30311.45; 32745.71; 34561.18; 26605.39; 25781.55; 28186.99; 27851.32; 37130.15; 34034.28; 38066.61; 34642.97
3.3126643068268E13; 26984.63; 30422.64; 32743.93; 34584.66; 26607.32; 25836.33; 28181.74; 27848.71; 37132.29; 34035.07; 38062.66; 34668.08
3.4782975221681E13; 26969.57; 30498.26; 32743.57; 34658.89; 26601.94; 25703.44; 28179.07; 27846.76; 37126.88; 34033.08; 38059.59; 34676.01
3.6522123982765E13; 26951.72; 30600.73; 32747.06; 34658.3; 26601.57; 25841.4; 28181.84; 27848.35; 37127.61; 34034.0; 38059.15; 34688.0
3.8348230181903E13; 26936.57; 30629.47; 32751.01; 34681.51; 26599.22; 26031.85; 28174.83; 27847.93; 37129.5; 34035.13; 38054.6; 34665.87
4.0265641690998E13; 26916.27; 30709.92; 32753.74; 34756.4; 26593.66; 26110.48; 28176.05; 27842.46; 37128.37; 34037.02; 38055.7; 34678.54
4.2278923775547E13; 26895.91; 30732.4; 32766.41; 34848.05; 26591.31; 26222.73; 28178.41; 27844.97; 37129.65; 34036.94; 38051.36; 34689.48
4.4392869964324E13; 26877.58; 30763.28; 32773.52; 34920.07; 26589.18; 26144.08; 28177.29; 27848.17; 37131.4; 34041.12; 38054.11; 34669.52
4.661251346254E13; 26865.04; 30779.5; 32788.5; 34934.35; 26590.25; 26189.65; 28179.66; 27851.24; 37128.3; 34045.24; 38056.41; 34646.38
4.8943139135666E13; 26852.18; 30822.26; 32803.73; 34995.13; 26587.85; 26268.46; 28184.13; 27860.39; 37127.24; 34046.75; 38061.8; 34647.83
5.1390296092449E13; 26848.85; 30863.61; 32819.66; 35072.53; 26590.93; 26291.32; 28180.82; 27862.29; 37131.8; 34051.54; 38068.96; 34659.32
5.3959810897071E13; 26831.82; 30862.26; 32838.44; 35110.9; 26592.83; 26350.45; 28186.5; 27866.15; 37131.95; 34055.18; 38073.28; 34680.49
5.6657801441924E13; 26822.99; 30922.09; 32856.73; 35175.73; 26593.77; 26327.35; 28187.26; 27863.12; 37130.48; 34055.26; 38070.81; 34696.33
5.949069151402E13; 26810.05; 30934.97; 32868.93; 35184.01; 26604.41; 26441.92; 28185.2; 27856.34; 37125.75; 34056.59; 38068.7; 34681.98
6.2465226089721E13; 26796.32; 30928.53; 32882.98; 35309.25; 26603.19; 26455.5; 28183.55; 27850.64; 37122.0; 34057.27; 38070.07; 34662.14
6.5588487394207E13; 26798.51; 30978.11; 32901.6; 35392.28; 26604.59; 26457.69; 28187.76; 27846.95; 37124.26; 34059.07; 38066.65; 34650.66
6.8867911763917E13; 26787.55; 30981.09; 32913.86; 35420.31; 26601.95; 26452.36; 28186.72; 27847.36; 37119.98; 34059.68; 38065.28; 34661.74
7.2311307352112E13; 26785.04; 31002.95; 32927.47; 35416.96; 26599.42; 26427.17; 28179.49; 27845.7; 37120.82; 34055.88; 38060.47; 34676.83
7.5926872719717E13; 26775.48; 31024.72; 32935.37; 35470.45; 26600.25; 26461.1; 28179.39; 27850.07; 37122.76; 34056.35; 38051.79; 34664.21
7.9723216355702E13; 26764.31; 31034.53; 32947.84; 35449.46; 26587.39; 26503.41; 28178.59; 27844.59; 37122.72; 34056.15; 38051.15; 34684.4
8.3709377173487E13; 26774.57; 31033.55; 32960.93; 35458.02; 26587.04; 26472.7; 28182.8; 27843.88; 37125.13; 34057.24; 38055.44; 34692.99
8.7894846032161E13; 26780.71; 31053.0; 32973.12; 35494.26; 26593.59; 26460.68; 28177.8; 27844.61; 37129.63; 34061.01; 38052.52; 34672.81
9.2289588333769E13; 26780.05; 31049.73; 32981.79; 35550.29; 26590.24; 26452.12; 28180.49; 27846.95; 37127.66; 34059.41; 38056.93; 34651.63
9.6904067750457E13; 26781.91; 31088.71; 32995.67; 35532.68; 26588.52; 26465.5; 28184.95; 27855.24; 37126.22; 34060.36; 38058.09; 34635.73
1.01749271137979E14; 26794.12; 31076.17; 32995.21; 35620.16; 26586.98; 26421.37; 28181.27; 27864.27; 37118.96; 34059.69; 38063.55; 34642.26
1.06836734694877E14; 26812.62; 31048.82; 32997.55; 35595.21; 26590.75; 26425.08; 28182.53; 27865.05; 37126.57; 34056.37; 38063.5; 34658.38
1.1217857142962E14; 26833.65; 31048.42; 32994.03; 35611.56; 26594.7; 26404.98; 28181.97; 27861.3; 37125.61; 34057.07; 38069.36; 34698.26
1.177875000011E14; 26858.7; 31042.87; 32987.6; 35650.09; 26599.37; 26370.59; 28183.1; 27855.16; 37127.91; 34058.61; 38076.97; 34682.58
1.23676875001155E14; 26884.53; 31047.85; 32978.77; 35598.13; 26601.59; 26427.44; 28184.1; 27850.02; 37126.48; 34053.44; 38072.53; 34659.23
1.29860718751212E14; 26914.42; 31031.17; 32972.73; 35547.68; 26602.66; 26316.47; 28183.39; 27846.98; 37122.93; 34048.95; 38069.07; 34651.15
1.36353754688772E14; 26942.96; 30965.14; 32957.61; 35543.78; 26597.98; 26320.67; 28181.05; 27842.34; 37125.87; 34043.26; 38067.55; 34675.5
1.4317144242321E14; 26978.68; 30954.18; 32946.9; 35588.83; 26597.06; 26255.54; 28174.75; 27845.86; 37126.96; 34038.38; 38060.73; 34661.43
1.5033001454437E14; 27003.86; 30915.58; 32924.93; 35531.61; 26602.22; 26327.72; 28170.01; 27849.76; 37124.8; 34036.86; 38055.13; 34642.38
1.57846515271588E14; 27049.21; 30903.77; 32903.28; 35451.52; 26600.75; 26288.42; 28174.18; 27848.1; 37123.78; 34037.88; 38052.9; 34659.23
1.65738841035167E14; 27081.17; 30855.7; 32888.66; 35403.35; 26597.1; 26215.61; 28172.48; 27843.56; 37128.25; 34043.53; 38056.87; 34691.91
1.74025783086925E14; 27130.06; 30775.89; 32864.15; 35263.13; 26589.55; 26122.79; 28178.44; 27844.86; 37128.37; 34046.77; 38052.97; 34677.43
1.82727072241271E14; 27162.87; 30729.55; 32838.49; 35207.49; 26597.66; 26110.02; 28183.99; 27852.16; 37131.24; 34056.37; 38052.88; 34642.94
1.91863425853334E14; 27208.87; 30664.86; 32810.93; 35175.26; 26592.79; 25913.83; 28183.12; 27858.53; 37132.5; 34065.34; 38055.51; 34648.73
2.01456597146E14; 27238.76; 30604.07; 32783.6; 35075.24; 26595.23; 25778.57; 28191.16; 27869.28; 37134.6; 34074.3; 38062.5; 34653.04
2.11529427003299E14; 27282.81; 30435.28; 32754.02; 35008.06; 26599.78; 25655.29; 28189.89; 27870.29; 37134.93; 34082.13; 38067.66; 34673.67
2.22105898353463E14; 27317.96; 30311.09; 32717.29; 34898.63; 26601.32; 25573.87; 28188.94; 27865.23; 37134.55; 34089.56; 38069.97; 34667.17
2.33211193271136E14; 27338.92; 30220.76; 32679.04; 34798.49; 26607.67; 25451.53; 28187.05; 27862.07; 37138.52; 34094.88; 38071.92; 34686.85
2.44871752934692E14; 27341.65; 30046.96; 32639.12; 34675.17; 26607.18; 25322.5; 28184.55; 27851.79; 37136.6; 34095.17; 38066.12; 34665.45
2.57115340581426E14; 27339.6; 29899.28; 32601.46; 34549.79; 26607.05; 25123.13; 28187.68; 27849.18; 37127.65; 34095.88; 38064.51; 34655.2
2.69971107610497E14; 27334.08; 29778.78; 32562.84; 34486.46; 26612.03; 25086.86; 28184.04; 27848.88; 37130.0; 34097.03; 38064.84; 34671.69
2.83469662991021E14; 27332.87; 29583.11; 32521.9; 34392.35; 26610.54; 24926.03; 28184.42; 27848.47; 37128.98; 34096.03; 38051.37; 34676.57
2.97643146140572E14; 27324.69; 29463.05; 32480.42; 34258.3; 26605.13; 24884.35; 28182.82; 27851.04; 37126.0; 34096.26; 38049.95; 34665.97
3.125253034476E14; 27313.49; 29252.11; 32438.79; 34179.02; 26605.24; 24809.32; 28180.63; 27849.4; 37124.86; 34097.54; 38044.33; 34671.59
3.28151568619979E14; 27303.16; 29093.68; 32399.48; 34066.34; 26602.73; 24734.5; 28185.29; 27849.19; 37126.95; 34099.09; 38044.68; 34691.22
3.44559147050977E14; 27292.93; 28947.83; 32358.48; 33968.3; 26602.45; 24672.73; 28190.16; 27848.7; 37127.11; 34100.24; 38053.37; 34655.25
3.61787104403525E14; 27277.5; 28800.34; 32315.54; 33885.61; 26600.79; 24641.9; 28188.42; 27854.85; 37129.86; 34099.53; 38052.1; 34646.45
3.79876459623701E14; 27261.3; 28653.53; 32277.87; 33815.9; 26592.02; 24674.11; 28187.81; 27856.8; 37131.74; 34099.16; 38052.01; 34625.73
3.98870282604886E14; 27239.87; 28529.73; 32241.09; 33737.93; 26598.68; 24614.76; 28192.64; 27867.4; 37131.98; 34100.3; 38057.94; 34640.0
4.1881379673513E14; 27212.0; 28398.81; 32196.23; 33636.28; 26600.97; 24621.26; 28186.27; 27869.21; 37128.18; 34099.77; 38056.85; 34655.43
4.39754486571886E14; 27178.4; 28270.8; 32151.98; 33541.36; 26592.26; 24603.78; 28185.69; 27867.21; 37129.85; 34097.9; 38061.21; 34678.98
4.6174221090048E14; 27137.46; 28155.39; 32111.53; 33478.88; 26603.09; 24569.35; 28180.83; 27858.51; 37123.59; 34092.6; 38057.63; 34685.79
4.84829321445504E14; 27097.92; 28034.52; 32073.47; 33385.52; 26602.51; 24558.34; 28184.06; 27854.61; 37117.88; 34088.81; 38057.84; 34664.96
5.09070787517779E14; 27053.66; 27931.06; 32030.43; 33332.32; 26608.5; 24537.51; 28185.15; 27848.09; 37120.48; 34083.4; 38057.47; 34641.6
5.34524326893667E14; 27023.02; 27837.45; 31992.12; 33261.24; 26607.87; 24526.94; 28177.36; 27843.39; 37116.83; 34077.93; 38055.31; 34655.55
5.6125054323835E14; 26997.06; 27748.81; 31954.34; 33227.9; 26603.97; 24517.82; 28181.85; 27846.75; 37116.39; 34073.24; 38052.86; 34678.16
5.89313070400267E14; 26968.86; 27662.96; 31924.74; 33185.71; 26606.36; 24515.33; 28173.23; 27848.55; 37114.63; 34067.85; 38050.69; 34661.74
6.1877872392028E14; 26938.58; 27592.31; 31890.49; 33151.9; 26602.7; 24517.41; 28176.42; 27848.45; 37121.05; 34066.21; 38049.67; 34671.29
6.49717660116294E14; 26904.44; 27528.21; 31870.03; 33136.66; 26602.13; 24519.56; 28179.86; 27847.93; 37121.39; 34064.65; 38049.15; 34688.36
6.82203543122108E14; 26873.43; 27475.88; 31844.5; 33135.35; 26598.34; 24519.51; 28179.08; 27851.24; 37121.23; 34063.24; 38053.62; 34673.05
7.16313720278213E14; 26843.53; 27434.48; 31827.27; 33132.19; 26596.89; 24523.77; 28185.0; 27852.95; 37127.41; 34060.0; 38048.23; 34649.74
7.52129406292123E14; 26819.23; 27392.41; 31807.27; 33136.96; 26593.22; 24536.15; 28189.51; 27857.14; 37124.12; 34055.95; 38049.77; 34627.35
7.89735876606729E14; 26788.93; 27366.63; 31789.22; 33129.36; 26593.69; 24542.7; 28187.62; 27863.07; 37129.2; 34054.38; 38054.59; 34629.69
8.29222670437065E14; 26775.01; 27356.35; 31781.64; 33153.01; 26601.31; 24554.27; 28190.85; 27867.45; 37124.16; 34048.46; 38056.92; 34647.71
8.70683803958918E14; 26752.04; 27353.95; 31768.49; 33117.28; 26593.51; 24568.59; 28187.82; 27864.54; 37125.97; 34046.2; 38057.26; 34672.96
9.14217994156864E14; 26733.56; 27364.62; 31761.48; 33132.02; 26600.98; 24577.21; 28188.52; 27859.92; 37122.77; 34043.5; 38061.27; 34702.69
9.59928893864707E14; 26718.66; 27381.09; 31758.04; 33187.32; 26602.48; 24586.68; 28189.26; 27853.87; 37123.05; 34037.6; 38056.94; 34676.81
1.007925338557942E15; 26705.31; 27403.09; 31756.04; 33203.55; 26610.98; 24593.55; 28186.45; 27847.49; 37117.9; 34034.13; 38055.51; 34665.33
1.058321605485839E15; 26692.0; 27436.76; 31755.46; 33226.38; 26615.69; 24598.38; 28187.96; 27847.27; 37120.49; 34029.08; 38057.99; 34660.97
1.111237685760131E15; 26686.07; 27468.48; 31756.59; 33244.37; 26613.26; 24601.83; 28183.78; 27847.15; 37122.16; 34021.97; 38056.12; 34673.44
1.166799570048137E15; 26672.69; 27510.44; 31759.53; 33273.74; 26611.36; 24600.67; 28182.68; 27848.0; 37121.85; 34016.84; 38054.01; 34670.85
1.225139548550544E15; 26663.28; 27544.91; 31760.11; 33256.59; 26608.58; 24598.36; 28182.61; 27851.78; 37122.68; 34013.37; 38053.55; 34645.49
1.286396525978071E15; 26660.77; 27586.73; 31760.87; 33267.64; 26601.46; 24599.86; 28183.8; 27848.51; 37120.48; 34009.24; 38052.55; 34673.64
1.350716352276974E15; 26659.08; 27630.5; 31764.2; 33252.94; 26596.95; 24598.57; 28181.96; 27845.0; 37119.96; 34003.17; 38057.75; 34680.86
1.418252169890822E15; 26656.88; 27677.98; 31769.98; 33308.38; 26592.92; 24599.96; 28183.91; 27848.03; 37121.08; 34000.78; 38057.23; 34658.81
1.489164778385363E15; 26663.71; 27720.5; 31771.36; 33298.76; 26588.69; 24598.9; 28183.75; 27855.86; 37121.66; 33996.31; 38053.93; 34646.29
1.563623017304631E15; 26666.3; 27766.87; 31769.81; 33296.49; 26588.43; 24601.49; 28183.0; 27854.15; 37124.36; 33990.74; 38054.94; 34617.9
1.641804168169862E15; 26682.27; 27814.91; 31773.17; 33310.87; 26587.92; 24602.16; 28184.34; 27859.81; 37123.7; 33984.77; 38060.88; 34631.0
1.723894376578355E15; 26694.6; 27857.05; 31775.45; 33285.85; 26599.1; 24601.82; 28182.93; 27865.12; 37125.35; 33976.71; 38063.85; 34663.8
1.810089095407272E15; 26715.21; 27901.24; 31769.76; 33281.67; 26594.53; 24604.76; 28182.56; 27858.7; 37121.72; 33965.52; 38064.94; 34668.95
1.900593550177635E15; 26728.27; 27947.62; 31767.94; 33300.25; 26602.32; 24604.52; 28181.15; 27851.02; 37121.48; 33954.42; 38063.26; 34659.15
1.995623227686516E15; 26753.73; 27988.62; 31768.1; 33318.02; 26603.56; 24604.48; 28178.94; 27848.25; 37116.91; 33939.63; 38056.05; 34633.45
2.095404389070841E15; 26773.65; 28035.07; 31768.0; 33280.84; 26601.61; 24608.46; 28177.87; 27845.16; 37113.98; 33930.0; 38056.62; 34643.79
2.200174608524383E15; 26797.81; 28074.19; 31766.45; 33288.43; 26603.39; 24606.5; 28180.08; 27839.0; 37111.19; 33918.39; 38052.68; 34652.44
2.310183338950602E15; 26818.24; 28111.4; 31758.81; 33293.99; 26596.2; 24605.13; 28178.35; 27842.77; 37112.02; 33909.47; 38055.04; 34659.66
2.425692505898132E15; 26835.52; 28143.76; 31747.88; 33307.64; 26597.38; 24606.47; 28176.34; 27842.91; 37113.94; 33906.66; 38051.27; 34657.16
2.546977131193038E15; 26858.4; 28175.4; 31745.14; 33283.38; 26590.09; 24602.52; 28179.09; 27845.67; 37120.85; 33907.74; 38049.38; 34665.02
2.67432598775269E15; 26873.14; 28208.45; 31738.0; 33189.57; 26592.13; 24600.8; 28177.88; 27843.36; 37119.7; 33910.53; 38044.02; 34667.01
2.808042287140324E15; 26897.04; 28242.55; 31733.63; 33196.09; 26590.42; 24601.05; 28177.72; 27846.49; 37119.44; 33917.5; 38044.03; 34647.55
2.94844440149734E15; 26917.98; 28274.65; 31730.16; 33184.54; 26587.58; 24602.26; 28180.83; 27849.13; 37123.02; 33926.88; 38046.26; 34633.37
3.095866621572207E15; 26932.4; 28300.91; 31720.16; 33154.51; 26581.87; 24607.83; 28178.97; 27853.22; 37120.72; 33934.92; 38049.26; 34618.57
3.250659952650817E15; 26958.43; 28329.4; 31714.1; 33105.66; 26590.02; 24604.88; 28180.43; 27857.42; 37115.06; 33945.48; 38053.75; 34633.12
3.413192950283358E15; 26976.85; 28362.54; 31705.72; 33063.28; 26587.73; 24608.36; 28182.97; 27864.24; 37121.3; 33958.61; 38057.66; 34657.99
3.583852597797526E15; 26991.76; 28399.56; 31697.04; 33054.89; 26592.31; 24610.49; 28181.26; 27860.88; 37119.97; 33968.57; 38057.7; 34685.47
3.763045227687402E15; 27007.04; 28429.74; 31688.97; 33006.16; 26591.16; 24609.57; 28179.18; 27854.77; 37117.55; 33973.18; 38059.33; 34671.05
3.951197489071772E15; 27014.65; 28468.79; 31681.75; 32958.97; 26593.82; 24610.81; 28181.33; 27846.08; 37114.55; 33981.11; 38054.93; 34650.83
4.148757363525361E15; 27031.52; 28514.64; 31673.87; 32941.06; 26595.04; 24613.23; 28181.08; 27841.95; 37113.79; 33982.53; 38054.79; 34651.34
4.356195231701629E15; 27042.58; 28545.65; 31671.83; 32903.9; 26598.76; 24613.04; 28181.13; 27839.85; 37113.65; 33985.93; 38049.42; 34662.78
